Mário Campos,Minas Gerais,14222
Porecatu,Paraná,14203
Primavera,Pernambuco,14200
Cristópolis,Bahia Bahia,14189
Uruana,Goiás,14184
Casinhas,Pernambuco,14159
Alagoinha,Pernambuco,14155
Arroio dos Ratos,Rio Grande do Sul,14132
Cidelândia,Maranhão,14125
Matias Barbosa,Minas Gerais,14104
Gurinhém,Paraíba,14098
Nova Veneza,Santa Catarina,14098
Mamborê,Paraná,14095
Palmeirais,Piauí,14090
Alagoinha,Paraíba,14088
Peabiru,Paraná,14087
Itaipava do Grajaú,Maranhão,14084
Tenente Portela,Rio Grande do Sul,14075
Vitória do Xingu,Pará Pará,14072
Orocó,Pernambuco,14071
Pinhalzinho,São Paulo,14067
Dores do Indaiá,Minas Gerais,14048
General Carneiro,Paraná,14039
Joaquim Pires,Piauí,14032
Virgem da Lapa,Minas Gerais,14016
Iracema,Ceará,14011
Nova Ponte,Minas Gerais,13988
Santa Filomena,Pernambuco,13977
Planalto,Paraná,13964
Peri Mirim,Maranhão,13956
Campo Novo de Rondônia,Rondônia,13939
Upanema,Rio Grande do Norte,13939
Água Clara,Mato Grosso do Sul,13938
Turvo,Paraná,13937
Itapetim,Pernambuco,13932
Araruna,Paraná,13926
Alto Longá,Piauí,13923
Guamaré,Rio Grande do Norte,13922
São Pedro do Piauí,Piauí,13913
Olinda Nova do Maranhão,Maranhão,13911
Santa Izabel do Oeste,Paraná,13908
São José do Cedro,Santa Catarina,13904
Pacatuba,Sergipe,13896
Baianópolis,Bahia Bahia,13892
Alexandria,Rio Grande do Norte,13878
Cerro Largo,Rio Grande do Sul,13872
Tarumã,São Paulo,13845
Cidreira,Rio Grande do Sul,13844
Maracaí,São Paulo,13842
Cacequi,Rio Grande do Sul,13834
Pacaembu,São Paulo,13829
Alto Alegre dos Parecis,Rondônia,13827
Patrocínio Paulista,São Paulo,13821
Heliópolis,Bahia Bahia,13812
Campestre do Maranhão,Maranhão,13808
Maribondo,Alagoas,13807
Camapuã,Mato Grosso do Sul,13770
Senador Rui Palmeira,Alagoas,13765
Arês,Rio Grande do Norte,13764
Rio Vermelho,Minas Gerais,13755
Ribeirão do Pinhal,Paraná,13740
Astolfo Dutra,Minas Gerais,13738
Vitória do Jari,Amapá,13724
Presidente Bernardes,São Paulo,13724
Santa Luzia,Bahia Bahia,13710
Flórida Paulista,São Paulo,13704
Abre Campo,Minas Gerais,13703
Xangri-lá,Rio Grande do Sul,13689
Santana do Matos,Rio Grande do Norte,13688
Brejo do Cruz,Paraíba,13676
Jitaúna,Bahia Bahia,13667
Governador Celso Ramos,Santa Catarina,13655
Igrapiúna,Bahia Bahia,13636
Santa Luzia do Itanhy,Sergipe,13628
Santa Maria do Cambucá,Pernambuco,13626
Manoel Ribas,Paraná,13610
Mansidão,Bahia Bahia,13598
Flores de Goiás,Goiás,13596
Rio de Contas,Bahia Bahia,13592
Várzea Nova,Bahia Bahia,13581
Nilo Peçanha,Bahia Bahia,13555
Mirabela,Minas Gerais,13552
Iconha,Espírito Santo,13548
Terra Nova,Bahia Bahia,13526
Aurelino Leal,Bahia Bahia,13525
Rio Bonito do Iguaçu,Paraná,13524
Barra de Guabiraba,Pernambuco,13523
Engenheiro Paulo de Frontin,Rio de Janeiro,13505
Quatá,São Paulo,13501
Conceição do Rio Verde,Minas Gerais,13499
Siderópolis,Santa Catarina,13499
Tracunhaém,Pernambuco,13497
Demerval Lobão,Piauí,13496
Urupá,Rondônia,13491
Mallet,Paraná,13475
Nina Rodrigues,Maranhão,13465
Caldeirão Grande,Bahia Bahia,13465
Nova Londrina,Paraná,13452
Ivaí,Paraná,13451
Presidente Jânio Quadros,Bahia Bahia,13442
Alto do Rodrigues,Rio Grande do Norte,13440
Massaranduba,Paraíba,13438
Monte Belo,Minas Gerais,13435
Itagi,Bahia Bahia,13433
São João do Araguaia,Pará Pará,13419
Serra Branca,Paraíba,13409
Frecheirinha,Ceará,13402
Cantagalo,Paraná,13396
Puxinanã,Paraíba,13386
Acrelândia,Acre,13353
Mogeiro,Paraíba,13349
Uruoca,Ceará,13348
Igarapé do Meio,Maranhão,13347
Urupês,São Paulo,13345
Águas Vermelhas,Minas Gerais,13306
Tamarana,Paraná,13298
Quatis,Rio de Janeiro,13283
Itiruçu,Bahia Bahia,13267
Antônio Prado,Rio Grande do Sul,13263
Miraíma,Ceará,13259
Japoatã,Sergipe,13253
Sete Barras,São Paulo,13239
Serrolândia,Bahia Bahia,13238
Arroio do Tigre,Rio Grande do Sul,13235
Vianópolis,Goiás,13227
Nordestina,Bahia Bahia,13216
Milhã,Ceará,13207
Choró,Ceará,13195
Tomar do Geru,Sergipe,13192
Sítio do Mato,Bahia Bahia,13188
Martinho Campos,Minas Gerais,13180
Miranorte,Tocantins,13164
Iaciara,Goiás,13159
Arara,Paraíba,13157
Ibaretama,Ceará,13155
Barra do Ribeiro,Rio Grande do Sul,13150
Nova Trento,Santa Catarina,13135
Ilhota,Santa Catarina,13124
Paranhos,Mato Grosso do Sul,13123
Curuá,Pará Pará,13097
Retirolândia,Bahia Bahia,13092
Tapiratiba,São Paulo,13091
Wanderley,Bahia Bahia,13089
Ielmo Marinho,Rio Grande do Norte,13070
Pinheiro Machado,Rio Grande do Sul,13047
Jequeri,Minas Gerais,13041
Itapuí,São Paulo,13023
Ibiraci,Minas Gerais,13006
Chã de Alegria,Pernambuco,13002
Itaguara,Minas Gerais,12999
Cambuquira,Minas Gerais,12997
Feliz,Rio Grande do Sul,12992
Tabocas do Brejo Velho,Bahia Bahia,12990
Licínio de Almeida,Bahia Bahia,12962
Satubinha,Maranhão,12959
Mato Verde,Minas Gerais,12947
Nova Bandeirantes,Mato Grosso,12946
Jaguapitã,Paraná,12939
Governador Dix-Sept Rosado,Rio Grande do Norte,12934
Buenos Aires,Pernambuco,12934
Tacaimbó,Pernambuco,12932
Juruena,Mato Grosso,12900
Santa Leopoldina,Espírito Santo,12881
Cruzeiro do Sul,Rio Grande do Sul,12876
Chaval,Ceará,12865
Flexeiras,Alagoas,12862
São José do Campestre,Rio Grande do Norte,12856
Piratininga,São Paulo,12839
Quatipuru,Pará Pará,12838
Pedra Branca do Amapari,Amapá,12828
Lagoa Dourada,Minas Gerais,12808
Uarini,Amazonas,12801
Moreira Sales,Paraná,12800
Irupi,Espírito Santo,12798
Ribeirão Bonito,São Paulo,12750
Dário Meira,Bahia Bahia,12721
Piçarra,Pará Pará,12720
Tibau do Sul,Rio Grande do Norte,12708
Holambra,São Paulo,12707
Luís Antônio,São Paulo,12704
Lagoa Grande do Maranhão,Maranhão,12687
Lagoa do Ouro,Pernambuco,12685
Barbosa Ferraz,Paraná,12683
Piripá,Bahia Bahia,12678
Brejetuba,Espírito Santo,12669
São Luís do Curu,Ceará,12663
Paraíso do Norte,Paraná,12661
Cortês,Pernambuco,12647
Davinópolis,Maranhão,12646
Goiatins,Tocantins,12644
Saúde,Bahia Bahia,12644
Bom Princípio,Rio Grande do Sul,12644
Mostardas,Rio Grande do Sul,12637
Palmácia,Ceará,12624
Morungaba,São Paulo,12621
Cardoso Moreira,Rio de Janeiro,12599
Cananeia,São Paulo,12598
Serra Azul,São Paulo,12592
Duartina,São Paulo,12585
Mineiros do Tietê,São Paulo,12583
Conceição do Castelo,Espírito Santo,12579
Santa Mariana,Paraná,12562
Patu,Rio Grande do Norte,12561
Banzaê,Bahia Bahia,12534
Jardim do Seridó,Rio Grande do Norte,12526
Deodápolis,Mato Grosso do Sul,12524
Santana do Maranhão,Maranhão,12521
Maurilândia,Goiás,12513
Jacinto,Minas Gerais,12511
Berilo,Minas Gerais,12508
Andrelândia,Minas Gerais,12507
Seringueiras,Rondônia,12505
Malhador,Sergipe,12501
Joanópolis,São Paulo,12492
Pedro Afonso,Tocantins,12490
Nova Crixás,Goiás,12488
Ubaporanga,Minas Gerais,12487
Chavantes,São Paulo,12480
Novo Lino,Alagoas,12479
Paripueira,Alagoas,12474
Mirante da Serra,Rondônia,12469
Lucena,Paraíba,12460
Santa Juliana,Minas Gerais,12455
Betânia,Pernambuco,12433
Mortugaba,Bahia Bahia,12421
São João das Missões,Minas Gerais,12421
Juruá,Amazonas,12408
Itaipé,Minas Gerais,12403
Centro do Guilherme,Maranhão,12395
São Sebastião da Grama,São Paulo,12394
Carnaubeira da Penha,Pernambuco,12387
Jataizinho,Paraná,12387
Mar de Espanha,Minas Gerais,12384
Dom Basílio,Bahia Bahia,12379
Jardim Alegre,Paraná,12371
Salto do Jacuí,Rio Grande do Sul,12360
Turvo,Santa Catarina,12353
Vila Nova dos Martírios,Maranhão,12352
Araças,Bahia Bahia,12351
Nonoai,Rio Grande do Sul,12348
Fortaleza dos Nogueiras,Maranhão,12343
Firminópolis,Goiás,12342
Simplício Mendes,Piauí,12341
Senador José Porfírio,Pará Pará,12331
Rio Paranaíba,Minas Gerais,12328
Capela de Santana,Rio Grande do Sul,12323
Sítio do Quinto,Bahia Bahia,12317
Avanhandava,São Paulo,12307
Taipu,Rio Grande do Norte,12301
Nova Canaã do Norte,Mato Grosso,12295
São Pedro da Água Branca,Maranhão,12287
Brejinho,Rio Grande do Norte,12286
Itanhomi,Minas Gerais,12280
Ipaumirim,Ceará,12256
Carmo da Cachoeira,Minas Gerais,12249
Ubaí,Minas Gerais,12248
Santa Cruz da Baixa Verde,Pernambuco,12240
Queluz,São Paulo,12234
Cardoso,São Paulo,12233
Antônio Cardoso,Bahia Bahia,12206
Poranga,Ceará,12203
Mulungu,Ceará,12196
Três Barras do Paraná,Paraná,12196
Mulungu do Morro,Bahia Bahia,12191
Porto,Piauí,12188
Passa e Fica,Rio Grande do Norte,12188
São Roque do Canaã,Espírito Santo,12179
Querência do Norte,Paraná,12171
Água Doce do Norte,Espírito Santo,12164
Salgado de São Félix,Paraíba,12144
Capela do Alto Alegre,Bahia Bahia,12128
Ibiraçu,Espírito Santo,12124
Alto Rio Doce,Minas Gerais,12120
Paulista,Paraíba,12117
São Sebastião do Uatumã,Amazonas,12115
Matina,Bahia Bahia,12114
Itiquira,Mato Grosso,12109
Presidente Juscelino,Maranhão,12103
Iguaraci,Pernambuco,12097
Marilândia,Espírito Santo,12092
Feliz Natal,Mato Grosso,12088
Imbaú,Paraná,12087
Saubara,Bahia Bahia,12078
Lebon Régis,Santa Catarina,12077
Ilicínea,Minas Gerais,12061
Balsa Nova,Paraná,12059
Cristais,Minas Gerais,12046
Santo Antônio do Jacinto,Minas Gerais,12042
Taguaí,São Paulo,12034
Rio do Pires,Bahia Bahia,12033
Gouveia,Minas Gerais,12030
Eldorado,Mato Grosso do Sul,12029
Água Doce do Maranhão,Maranhão,12028
São Domingos,Goiás,12016
Valentim Gentil,São Paulo,12012
Nova Laranjeiras,Paraná,12010
Maraial,Pernambuco,12009
Caapiranga,Amazonas,12004
Bom Retiro do Sul,Rio Grande do Sul,12004
Rio Novo do Sul,Espírito Santo,11993
Antônio Gonçalves,Bahia Bahia,11973
Chapada Gaúcha,Minas Gerais,11972
Campo Alegre,Santa Catarina,11972
Jequiá da Praia,Alagoas,11969
Piên,Paraná,11956
São Francisco do Maranhão,Maranhão,11955
Governador Lindenberg,Espírito Santo,11953
Tabapuã,São Paulo,11949
Brasilândia,Mato Grosso do Sul,11943
São Ludgero,Santa Catarina,11940
Guimarães,Maranhão,11939
Palmares Paulista,São Paulo,11922
Angicos,Rio Grande do Norte,11905
Palestina,São Paulo,11904
Santo Amaro das Brotas,Sergipe,11899
Balneário Pinhal,Rio Grande do Sul,11895
Ibicuitinga,Ceará,11890
Pimenteiras,Piauí,11884
Canápolis,Minas Gerais,11882
Ponto dos Volantes,Minas Gerais,11881
Pacoti,Ceará,11857
Edeia,Goiás,11854
Ferreiros,Pernambuco,11850
Macajuba,Bahia Bahia,11835
Campo do Meio,Minas Gerais,11831
Bocaiuva do Sul,Paraná,11826
Bom Jesus,Rio Grande do Sul,11823
Arataca,Bahia Bahia,11822
Campinorte,Goiás,11807
Cidade Gaúcha,Paraná,11800
Novo Horizonte,Bahia Bahia,11786
Nova Aurora,Paraná,11786
Areal,Rio de Janeiro,11785
Belém de Maria,Pernambuco,11777
Teixeiras,Minas Gerais,11745
Xambioá,Tocantins,11736
Uraí,Paraná,11729
Loreto,Maranhão,11714
Gararu,Sergipe,11712
Jerônimo Monteiro,Espírito Santo,11707
Axixá,Maranhão,11706
Cumaru do Norte,Pará Pará,11704
Quebrangulo,Alagoas,11700
Jaqueira,Pernambuco,11696
Pedralva,Minas Gerais,11683
Jaguari,Rio Grande do Sul,11675
Imaculada,Paraíba,11659
Montanhas,Rio Grande do Norte,11644
Vera Cruz,Rio Grande do Norte,11644
Anamã,Amazonas,11636
Balneário Rincão,Santa Catarina,11628
Pilar,Paraíba,11620
Ibirá,São Paulo,11615
Montividiu,Goiás,11611
Divinolândia,São Paulo,11604
Colares,Pará Pará,11600
Olivença,Alagoas,11594
Setubinha,Minas Gerais,11592
São Jerônimo da Serra,Paraná,11588
Tapurah,Mato Grosso,11586
Lima Campos,Maranhão,11580
Milagres,Bahia Bahia,11569
Bocaina,São Paulo,11568
Altamira do Maranhão,Maranhão,11564
Vale do Sol,Rio Grande do Sul,11563
Céu Azul,Paraná,11528
Bonfim,Roraima,11525
Lagoa da Confusão,Tocantins,11525
Paramoti,Ceará,11517
Érico Cardoso,Bahia Bahia,11509
Antônio Carlos,Minas Gerais,11507
Ipaporanga,Ceará,11500
Nossa Senhora do Livramento,Mato Grosso,11497
São Sebastião de Lagoa de Roça,Paraíba,11495
Aratuba,Ceará,11482
Cachoeira de Minas,Minas Gerais,11481
Barros Cassal,Rio Grande do Sul,11478
São João d'Aliança,Goiás,11467
Muquém de São Francisco,Bahia Bahia,11465
São João do Ivaí,Paraná,11461
Wanderlândia,Tocantins,11450
Fagundes,Paraíba,11449
Chorrochó,Bahia Bahia,11444
Igarapé Grande,Maranhão,11431
Riolândia,São Paulo,11429
Pacaraima,Roraima,11423
Maxaranguape,Rio Grande do Norte,11419
Laranja da Terra,Espírito Santo,11418
Iramaia,Bahia Bahia,11412
Santa Terezinha,Pernambuco,11411
Icaraí de Minas,Minas Gerais,11411
Bonito de Santa Fé,Paraíba,11409
Ouro Branco,Alagoas,11409
Paranatama,Pernambuco,11399
Luiz Alves,Santa Catarina,11395
Floresta Azul,Bahia Bahia,11392
Guaiçara,São Paulo,11385
Carmo da Mata,Minas Gerais,11382
Centenário do Sul,Paraná,11382
Resende Costa,Minas Gerais,11378
Palmares do Sul,Rio Grande do Sul,11372
Fronteiras,Piauí,11368
Cláudia,Mato Grosso,11366
Roncador,Paraná,11365
Ponte Serrada,Santa Catarina,11358
Acari,Rio Grande do Norte,11355
Moita Bonita,Sergipe,11350
Itarana,Espírito Santo,11349
Cachoeira Alta,Goiás,11348
Joaquim Távora,Paraná,11347
Theobroma,Rondônia,11343
Avelino Lopes,Piauí,11341
Gentio do Ouro,Bahia Bahia,11338
Sebastião Laranjeiras,Bahia Bahia,11336
Porto Alegre do Norte,Mato Grosso,11336
Florestópolis,Paraná,11328
Marcelândia,Mato Grosso,11324
Cedro,Pernambuco,11323
Porto Esperidião,Mato Grosso,11317
Santa Maria do Oeste,Paraná,11315
Piranhas,Goiás,11314
Santo Antônio das Missões,Rio Grande do Sul,11312
Itainópolis,Piauí,11302
Nova Olinda,Tocantins,11301
Brotas de Macaúbas,Bahia Bahia,11301
Imaruí,Santa Catarina,11301
Lençóis,Bahia Bahia,11300
Sangão,Santa Catarina,11294
Cerro Corá,Rio Grande do Norte,11292
São Gonçalo do Pará,Minas Gerais,11289
Canelinha,Santa Catarina,11286
Estiva,Minas Gerais,11285
Inácio Martins,Paraná,11282
São Miguel do Tocantins,Tocantins,11271
Rodeio,Santa Catarina,11270
Poção,Pernambuco,11261
Iuiú,Bahia Bahia,11253
Juscimeira,Mato Grosso,11252
Moreilândia,Pernambuco,11246
Dois Riachos,Alagoas,11234
Sales Oliveira,São Paulo,11225
Itabirinha,Minas Gerais,11224
Calçado,Pernambuco,11223
Bueno Brandão,Minas Gerais,11211
Itapejara d'Oeste,Paraná,11211
Getulina,São Paulo,11209
Nhandeara,São Paulo,11203
Primeiro de Maio,Paraná,11199
Congonhal,Minas Gerais,11198
Planura,Minas Gerais,11194
Afonso Bezerra,Rio Grande do Norte,11191
Seberi,Rio Grande do Sul,11188
São Tomé,Rio Grande do Norte,11187
São Romão,Minas Gerais,11179
São Geraldo,Minas Gerais,11178
Paraúna,Goiás,11175
Capitão de Campos,Piauí,11173
Alcântaras,Ceará,11171
Batayporã,Mato Grosso do Sul,11167
Pau Brasil,Bahia Bahia,11166
Botuporã,Bahia Bahia,11162
Serra do Mel,Rio Grande do Norte,11159
Santa Fé,Paraná,11158
Aramari,Bahia Bahia,11157
Serra do Salitre,Minas Gerais,11142
Teixeira Soares,Paraná,11140
Santana do Mundaú,Alagoas,11134
Bernardino de Campos,São Paulo,11133
Presidente Kennedy,Espírito Santo,11130
Parapuã,São Paulo,11124
Piraúba,Minas Gerais,11123
Anguera,Bahia Bahia,11113
Pirangi,São Paulo,11112
Coité do Noia,Alagoas,11110
Presidente Vargas,Maranhão,11105
São Miguel das Matas,Bahia Bahia,11105
Abaiara,Ceará,11089
Peixe,Tocantins,11075
Duas Barras,Rio de Janeiro,11070
Gravatal,Santa Catarina,11064
Jucati,Pernambuco,11061
Conceição dos Ouros,Minas Gerais,11048
Godofredo Viana,Maranhão,11046
Eugenópolis,Minas Gerais,11042
Vera Cruz,São Paulo,11032
Curimatá,Piauí,11030
São Francisco do Brejão,Maranhão,11027
Marcionílio Souza,Bahia Bahia,11026
Baixa Grande do Ribeiro,Piauí,11014
Aral Moreira,Mato Grosso do Sul,11014
Urubici,Santa Catarina,11012
Cerro Grande do Sul,Rio Grande do Sul,11012
Manaíra,Paraíba,11007
Lontras,Santa Catarina,11005
Goianápolis,Goiás,11001
Jandaíra,Bahia Bahia,10997
Lagoa do Mato,Maranhão,10989
Areiópolis,São Paulo,10989
São José do Calçado,Espírito Santo,10987
Lajes,Rio Grande do Norte,10977
Pedras de Maria da Cruz,Minas Gerais,10970
General Salgado,São Paulo,10970
Ribeirão Claro,Paraná,10956
Porto Firme,Minas Gerais,10955
São Tiago,Minas Gerais,10955
São Félix do Araguaia,Mato Grosso,10951
Fontoura Xavier,Rio Grande do Sul,10945
Duque Bacelar,Maranhão,10942
Itapebi,Bahia Bahia,10942
São José do Jacuípe,Bahia Bahia,10938
Caetanópolis,Minas Gerais,10918
Santa Maria de Itabira,Minas Gerais,10918
São João do Paraíso,Maranhão,10917
São João do Manhuaçu,Minas Gerais,10917
Alto Garças,Mato Grosso,10909
Benedito Novo,Santa Catarina,10906
Cunha Porã,Santa Catarina,10905
Alto Parnaíba,Maranhão,10904
Ministro Andreazza,Rondônia,10899
Rialma,Goiás,10899
Umarizal,Rio Grande do Norte,10893
Jaguaribara,Ceará,10892
Santa Inês,Bahia Bahia,10884
Campo Redondo,Rio Grande do Norte,10879
Rio dos Cedros,Santa Catarina,10879
Mondaí,Santa Catarina,10877
Balneário Arroio do Silva,Santa Catarina,10876
Sete Quedas,Mato Grosso do Sul,10876
Alvorada do Sul,Paraná,10869
Ibiassucê,Bahia Bahia,10866
Paranacity,Paraná,10863
Atilio Vivacqua,Espírito Santo,10862
Redentora,Rio Grande do Sul,10845
Irineópolis,Santa Catarina,10843
Roca Sales,Rio Grande do Sul,10837
Sairé,Pernambuco,10835
Arraias,Tocantins,10833
São Bento do Sapucaí,São Paulo,10831
Virginópolis,Minas Gerais,10830
Corumbá de Goiás,Goiás,10829
Caatiba,Bahia Bahia,10828
Branquinha,Alagoas,10823
Terra Alta,Pará Pará,10822
Cajapió,Maranhão,10822
Fervedouro,Minas Gerais,10822
Missal,Paraná,10813
Engenheiro Caldas,Minas Gerais,10812
Ferros,Minas Gerais,10807
Itaueira,Piauí,10806
Porto Xavier,Rio Grande do Sul,10802
São Domingos,Sergipe,10801
Paranaíta,Mato Grosso,10801
Itapitanga,Bahia Bahia,10799
Pintadas,Bahia Bahia,10798
Faxinal dos Guedes,Santa Catarina,10797
Arauá,Sergipe,10796
Dois Irmãos do Buriti,Mato Grosso do Sul,10793
Pedro de Toledo,São Paulo,10791
Tapera,Rio Grande do Sul,10789
São João,Paraná,10777
Tacuru,Mato Grosso do Sul,10777
Iacanga,São Paulo,10776
Iretama,Paraná,10773
Iapu,Minas Gerais,10768
Rincão,São Paulo,10768
Pérola,Paraná,10765
Ventania,Paraná,10763
Bom Repouso,Minas Gerais,10759
Pirapetinga,Minas Gerais,10754
Espírito Santo,Rio Grande do Norte,10753
Mercês,Minas Gerais,10753
São Carlos,Santa Catarina,10753
Jordânia,Minas Gerais,10744
São Sebastião do Maranhão,Minas Gerais,10740
Planalto,Rio Grande do Sul,10739
Novo Oriente de Minas,Minas Gerais,10738
Aperibé,Rio de Janeiro,10736
Capinzal do Norte,Maranhão,10729
Cacimbinhas,Alagoas,10729
Ararendá,Ceará,10723
São Luís do Paraitinga,São Paulo,10721
Babaçulândia,Tocantins,10720
Bela Vista do Maranhão,Maranhão,10717
Três Cachoeiras,Rio Grande do Sul,10707
Angelim,Pernambuco,10706
Seridó,Paraíba,10701
Nova Prata do Iguaçu,Paraná,10698
Inhangapi,Pará Pará,10693
Serrano do Maranhão,Maranhão,10693
Martinópole,Ceará,10693
Itapé,Bahia Bahia,10682
Bananal,São Paulo,10680
Jacinto Machado,Santa Catarina,10677
Pariconha,Alagoas,10674
Miradouro,Minas Gerais,10674
Estiva Gerbi,São Paulo,10669
Groaíras,Ceará,10668
Tacima,Paraíba,10665
Matias Olímpio,Piauí,10664
São Pedro do Ivaí,Paraná,10664
Nova Floresta,Paraíba,10661
Senador Alexandre Costa,Maranhão,10657
Potengi,Ceará,10651
Bom Jesus da Serra,Bahia Bahia,10644
Recreio,Minas Gerais,10635
Carlinda,Mato Grosso,10626
Terra Nova do Norte,Mato Grosso,10621
Ronda Alta,Rio Grande do Sul,10610
Mara Rosa,Goiás,10610
Matias Cardoso,Minas Gerais,10608
Rio do Fogo,Rio Grande do Norte,10607
Itatuba,Paraíba,10590
Paranã,Tocantins,10585
Guaraci,São Paulo,10584
Buenópolis,Minas Gerais,10583
Centralina,Minas Gerais,10583
Urucânia,Minas Gerais,10581
Arvorezinha,Rio Grande do Sul,10573
Itamogi,Minas Gerais,10572
Mucugê,Bahia Bahia,10568
Itatiaiuçu,Minas Gerais,10563
Vera,Mato Grosso,10561
Juripiranga,Paraíba,10560
Pires Ferreira,Ceará,10556
Santa Tereza do Oeste,Paraná,10548
Brejolândia,Bahia Bahia,10545
Petrolina de Goiás,Goiás,10545
Senhora dos Remédios,Minas Gerais,10544
Francisco Badaró,Minas Gerais,10542
Dona Inês,Paraíba,10535
Governador Jorge Teixeira,Rondônia,10534
Caracol,Piauí,10527
Mariluz,Paraná,10526
Pirpirituba,Paraíba,10523
Buriti do Tocantins,Tocantins,10522
Guaraciaba,Minas Gerais,10521
Vale do Anari,Rondônia,10518
Novo Horizonte do Oeste,Rondônia,10515
Gilbués,Piauí,10504
Bofete,São Paulo,10504
Parnaguá,Piauí,10494
Guaraciaba,Santa Catarina,10492
Carnaubais,Rio Grande do Norte,10491
Cristina,Minas Gerais,10486
Alto Paraguai,Mato Grosso,10476
Tenente Ananias,Rio Grande do Norte,10468
Catanduvas,Paraná,10467
Terra de Areia,Rio Grande do Sul,10467
Governador Archer,Maranhão,10466
Sucupira do Norte,Maranhão,10454
Coroaci,Minas Gerais,10453
Natuba,Paraíba,10439
Monte Alegre do Piauí,Piauí,10438
Amaturá,Amazonas,10436
Amajari,Roraima,10432
Primavera,Pará Pará,10432
Caém,Bahia Bahia,10429
Santa Teresinha,Bahia Bahia,10423
Piraí do Norte,Bahia Bahia,10415
Cedral,Maranhão,10414
Monsenhor Gil,Piauí,10411
Jucuruçu,Bahia Bahia,10403
Bonito de Minas,Minas Gerais,10395
Sinimbu,Rio Grande do Sul,10390
São Gonçalo do Rio Abaixo,Minas Gerais,10384
Alto Piquiri,Paraná,10350
Trajano de Morais,Rio de Janeiro,10347
Guadalupe,Piauí,10342
Bela Vista de Minas,Minas Gerais,10342
Açucena,Minas Gerais,10297
Caraíbas,Bahia Bahia,10292
Guia Lopes da Laguna,Mato Grosso do Sul,10287
Santa Maria Madalena,Rio de Janeiro,10282
Rubim,Minas Gerais,10278
Coronel Freitas,Santa Catarina,10272
Mirante,Bahia Bahia,10270
Quilombo,Santa Catarina,10255
Cajobi,São Paulo,10232
Conceição da Aparecida,Minas Gerais,10222
Cabeceiras do Piauí,Piauí,10220
Ninheira,Minas Gerais,10219
Catunda,Ceará,10218
Nova Ubiratã,Mato Grosso,10207
Esperantina,Tocantins,10203
Prudente de Morais,Minas Gerais,10181
Rinópolis,São Paulo,10170
Maravilha,Alagoas,10168
Roseira,São Paulo,10168
Cristino Castro,Piauí,10164
Arceburgo,Minas Gerais,10146
Porto Walter,Acre,10143
Barracão,Paraná,10143
Santa Terezinha de Goiás,Goiás,10142
Canápolis,Bahia Bahia,10130
Governador Newton Bello,Maranhão,10113
Catanduvas,Santa Catarina,10112
Nova Europa,São Paulo,10108
Apiúna,Santa Catarina,10099
Bom Jesus do Norte,Espírito Santo,10095
Constantina,Rio Grande do Sul,10077
Salgadinho,Pernambuco,10076
Quixabeira,Bahia Bahia,10045
Águia Branca,Espírito Santo,10045
Luís Gomes,Rio Grande do Norte,10042
Pantano Grande,Rio Grande do Sul,10029
Glória de Dourados,Mato Grosso do Sul,10025
Beneditinos,Piauí,10014
Rosário do Catete,Sergipe,10013
Grossos,Rio Grande do Norte,9998
Igaratinga,Minas Gerais,9997
Lavínia,São Paulo,9995
Ipupiara,Bahia Bahia,9992
Bom Jesus,Rio Grande do Norte,9965
Agrolândia,Santa Catarina,9957
Arenápolis,Mato Grosso,9955
Ananás,Tocantins,9952
Cachoeira dos Índios,Paraíba,9950
Irani,Santa Catarina,9948
Perdigão,Minas Gerais,9943
Ipuiúna,Minas Gerais,9942
Juru,Paraíba,9919
Terra Nova,Pernambuco,9916
Ilha Comprida,São Paulo,9908
Água Branca,Paraíba,9893
Carneirinho,Minas Gerais,9890
Juruaia,Minas Gerais,9887
Uchoa,São Paulo,9885
Lago do Junco,Maranhão,9873
Itaipulândia,Paraná,9869
Maiquinique,Bahia Bahia,9864
Riachuelo,Sergipe,9863
Umbuzeiro,Paraíba,9862
Varre-Sai,Rio de Janeiro,9861
Divisópolis,Minas Gerais,9838
Capixaba,Acre,9836
Angélica,Mato Grosso do Sul,9829
São Domingos,Bahia Bahia,9820
Dores de Campos,Minas Gerais,9805
Calçoene,Amapá,9793
Fernando Falcão,Maranhão,9783
Sigefredo Pacheco,Piauí,9777
Iracema,Roraima,9762
Caturama,Bahia Bahia,9760
Normandia,Roraima,9754
Torrinha,São Paulo,9754
Mulungu,Paraíba,9750
Antônio Dias,Minas Gerais,9738
Alfredo Wagner,Santa Catarina,9737
Euclides da Cunha Paulista,São Paulo,9729
Jauru,Mato Grosso,9728
Cavalcante,Goiás,9719
Rio Acima,Minas Gerais,9704
Palmeira d'Oeste,São Paulo,9700
Pescaria Brava,Santa Catarina,9687
Tabaporã,Mato Grosso,9678
Lamarão,Bahia Bahia,9673
Itapuã do Oeste,Rondônia,9661
Campo Grande,Rio Grande do Norte,9660
Boa Saúde,Rio Grande do Norte,9651
Riacho dos Machados,Minas Gerais,9643
Chupinguaia,Rondônia,9636
Axixá do Tocantins,Tocantins,9632
Campo Grande,Alagoas,9631
Chapada,Rio Grande do Sul,9631
Sarapuí,São Paulo,9628
Cardeal da Silva,Bahia Bahia,9611
Barro Alto,Goiás,9606
Paula Cândido,Minas Gerais,9605
Monte Carlo,Santa Catarina,9604
Paranaiguara,Goiás,9593
